date,txVolume,txCount,marketcap,price,exchangeVolume,generatedCoins,fees,symbol
2/04/2017,770157675.8,88394,4582700000,50.74,134604000,30440.78125,66.26708212,eth
3/04/2017,830889493.3,99398,4411030000,48.82,190513000,31186.25,74.78445755,eth
4/04/2017,370554076.8,85299,3969730000,43.92,157568000,31055.3125,64.97985002,eth
5/04/2017,544152881.1,85874,4037940000,44.66,119733000,31235.3125,68.31268605,eth
6/04/2017,782276419,94118,4089930000,45.22,147120000,30724.375,73.38862289,eth
7/04/2017,220410877.6,91942,3878210000,42.87,81474700,31074.53125,72.41898772,eth
8/04/2017,282769026.1,71142,3783000000,41.8,74138800,30914.375,52.32712425,eth
9/04/2017,300534436.4,73873,4009010000,44.28,55143000,30243.28125,56.80567881,eth
10/04/2017,372554143.7,74824,3919520000,43.28,44061500,30037.1875,63.03860792,eth
11/04/2017,371483185.9,75705,3941100000,43.5,38303300,30450.46875,58.91527217,eth
12/04/2017,345616656.2,77128,3938930000,43.46,88045700,30213.90625,80.68895926,eth
13/04/2017,272035420.1,83923,4198420000,46.31,157200000,30342.96875,61.65846332,eth
14/04/2017,357215623.7,80411,4531810000,49.97,91674400,30989.6875,62.89644005,eth
15/04/2017,169579423.9,74402,4323100000,47.65,66207800,29998.125,57.80525136,eth
16/04/2017,88232975.87,70435,4450140000,49.04,31343800,30503.4375,55.11769542,eth
17/04/2017,116674701.2,71937,4417310000,48.66,44013300,30648.125,60.47329724,eth
18/04/2017,412104388.8,82886,4387860000,48.32,78748500,30519.84375,73.74478176,eth
19/04/2017,491602214.7,85419,4608260000,50.73,76281000,29612.1875,78.39648454,eth
20/04/2017,530048193.8,85221,4373800000,48.13,79600900,30422.1875,71.79277396,eth
21/04/2017,384953527.4,78067,4512610000,49.64,45048300,30477.34375,92.1973651,eth
22/04/2017,334773330.3,71711,4381290000,48.18,37357600,29990.3125,74.92014406,eth
23/04/2017,340187126.5,76480,4420040000,48.59,36234000,30491.25,65.08920182,eth
24/04/2017,418627018.7,78842,4446470000,48.87,55580600,29782.96875,72.97982447,eth
25/04/2017,393516375.3,92688,4557870000,50.07,38264600,30760.3125,78.57420473,eth
26/04/2017,557484799.3,89311,4544370000,49.91,104884000,29332.1875,74.78972386,eth
27/04/2017,806085288.3,104106,4809630000,52.81,246775000,29330,87.31269091,eth
28/04/2017,903826263.5,105817,5669550000,62.23,346546000,29682.03125,79.20596841,eth
29/04/2017,1001663421,90788,6506490000,71.39,165448000,29217.65625,70.2026858,eth
30/04/2017,1105884725,94644,6248840000,68.54,229945000,29368.59375,78.95863027,eth
1/05/2017,1937632279,110258,7234070000,79.32,376842000,29357.5,105.5382141,eth
2/05/2017,1554727337,108370,6992980000,76.65,193773000,29436.40625,112.7346027,eth
3/05/2017,1742786158,96724,7050050000,77.25,141922000,29552.65625,77.31350609,eth
4/05/2017,1827593533,114255,7277480000,79.72,366847000,29423.4375,92.43033996,eth
5/05/2017,2252386791,107872,8833520000,96.73,331928000,29702.03125,84.35330606,eth
6/05/2017,1471707732,94499,8669910000,94.91,151462000,29703.4375,84.36414639,eth
7/05/2017,1945830144,103020,8942950000,97.87,183295000,29880.15625,105.7335058,eth
8/05/2017,1826103302,116795,8569060000,93.75,231344000,29425.9375,95.60596395,eth
9/05/2017,1780786408,111403,8341490000,91.23,363434000,29755,106.6666284,eth
10/05/2017,1700627020,108914,8337180000,91.15,145602000,29614.84375,104.9045369,eth
11/05/2017,2050771951,116565,8213570000,89.77,132722000,29734.53125,109.3933802,eth
12/05/2017,1620912378,106818,8184930000,89.43,145825000,29889.6875,109.0603735,eth
13/05/2017,1189460997,100963,8120390000,88.69,88742200,29253.28125,106.9235883,eth
14/05/2017,1139728998,101004,8322380000,90.87,66046600,28217.5,106.3791366,eth
15/05/2017,1540736376,122367,8316930000,90.78,170999000,28462.34375,132.1233988,eth
16/05/2017,2009373411,115744,8466470000,92.39,152285000,28717.96875,137.1437676,eth
17/05/2017,1271944796,139621,8181520000,89.25,183031000,27898.90625,220.2194372,eth
18/05/2017,850406553.6,136171,8238110000,89.84,196237000,28480.78125,158.4985933,eth
19/05/2017,1462557006,160897,8902240000,97.05,626945000,28381.25,173.9858554,eth
20/05/2017,1249210258,129298,11856600000,129.22,331455000,28652.03125,155.5797697,eth
21/05/2017,1640417573,148968,11705700000,127.54,570361000,28654.0625,160.5231369,eth
22/05/2017,4153831618,174354,14522100000,158.17,1188910000,28769.21875,182.63242,eth
23/05/2017,2761845746,181034,15688000000,170.82,530709000,28576.09375,253.7286422,eth
24/05/2017,2852982715,180045,16779700000,182.65,561014000,28640.625,272.0906793,eth
25/05/2017,2773174453,179296,17446600000,189.85,943637000,28838.90625,218.689885,eth
26/05/2017,2888474091,166190,16107000000,175.22,792458000,28963.75,206.0558265,eth
27/05/2017,1926733373,145853,14696000000,159.82,1217060000,28775.46875,182.12726,eth
28/05/2017,1572111402,151426,14608600000,158.82,717971000,28823.28125,192.5255142,eth
29/05/2017,1775215080,156323,15654600000,170.13,718828000,29537.34375,192.6245581,eth
30/05/2017,2344180196,181584,18004700000,195.61,1586670000,29819.375,319.9258719,eth
31/05/2017,5334431633,209557,21321900000,231.58,1271600000,28748.4375,634.0721771,eth
1/06/2017,3827793741,195360,21264800000,230.89,812924000,28069.375,253.2934708,eth
2/06/2017,3624492420,185253,20479000000,222.29,469532000,26820.625,291.5978415,eth
3/06/2017,3452075428,170166,20593500000,223.46,427896000,27526.40625,228.1346958,eth
4/06/2017,3094206584,175521,20659800000,224.12,753820000,27232.5,255.7138709,eth
5/06/2017,4190970649,186633,22615800000,245.26,435660000,27789.84375,219.924347,eth
6/06/2017,5051941798,193969,22930400000,248.6,741553000,27483.75,265.0757626,eth
7/06/2017,4737149883,201429,24382200000,264.26,461649000,27770.78125,277.9634687,eth
8/06/2017,4002545144,182427,23810900000,257.99,385494000,27631.25,239.51528,eth
9/06/2017,4199030482,210512,24165000000,261.75,557986000,27650,250.5084808,eth
10/06/2017,3164855224,210536,26043700000,282.01,1611630000,28158.75,214.5596411,eth
11/06/2017,4126002387,230747,31296800000,338.79,1373220000,27926.71875,313.8776096,eth
12/06/2017,8932911028,286432,31525300000,341.16,2882650000,28100.625,512.809391,eth
13/06/2017,8470010560,275543,36574500000,395.69,1717380000,28276.09375,294.6420993,eth
14/06/2017,5295997086,246247,36761600000,397.59,1272580000,28268.75,254.7583744,eth
15/06/2017,7031969221,263508,33158200000,358.51,2463450000,25855.15625,260.1381674,eth
16/06/2017,6928024315,344218,33415800000,361.18,1096280000,27935.46875,264.9105411,eth
17/06/2017,4004585964,341960,34231300000,369.88,904653000,26645.15625,236.7781884,eth
18/06/2017,3669470355,329939,35133800000,379.52,904703000,27422.5,254.1963906,eth
19/06/2017,4390329755,406174,34435700000,371.86,685172000,27560.625,282.6396424,eth
20/06/2017,5692946751,417432,34304000000,370.33,1020390000,24869.21875,690.5023483,eth
21/06/2017,2548121987,349131,33310500000,359.54,1420130000,24535.15625,918.1141254,eth
22/06/2017,3053750499,403296,31302600000,337.73,925767000,24743.4375,700.7871655,eth
23/06/2017,3788164615,427259,31195900000,336.49,593207000,24618.59375,478.1657793,eth
24/06/2017,4124543194,388811,31681300000,341.63,673585000,25722.34375,652.9528823,eth
25/06/2017,1492438920,364597,30005900000,323.47,1186880000,24701.875,411.7214897,eth
26/06/2017,3503196592,442793,28111200000,302.95,2081810000,24902.8125,875.3109763,eth
27/06/2017,3427379222,398521,25309700000,272.69,1973870000,25069.84375,332.032513,eth
28/06/2017,3233456647,441630,27207000000,293.04,2056550000,24881.40625,773.2360915,eth
29/06/2017,3829390101,419197,30495300000,328.37,1508580000,25212.65625,466.2823938,eth
30/06/2017,3179480133,402513,28161900000,303.15,1011800000,25249.375,352.3445023,eth
1/07/2017,3002869355,351761,27259400000,293.35,1089200000,25113.125,315.7446432,eth
2/07/2017,2095599279,379814,25572800000,275.12,1123330000,25233.59375,317.4682438,eth
3/07/2017,7326378244,449992,26815900000,288.41,851408000,25336.875,425.9203162,eth
4/07/2017,5826926510,423957,26245000000,282.19,687691000,25471.40625,377.0470052,eth
5/07/2017,2096519936,403642,25406900000,273.1,790256000,25001.5625,409.0909709,eth
6/07/2017,2348295773,393336,25019500000,268.86,623080000,25300.3125,304.7714335,eth
7/07/2017,2559221992,446446,25160800000,270.35,687252000,25497.96875,356.2938069,eth
8/07/2017,1943725082,374114,22890700000,245.89,754958000,25502.65625,360.2742075,eth
9/07/2017,948511007.7,330605,23454700000,251.82,505118000,25532.03125,256.1128165,eth
10/07/2017,2798921549,415763,22640500000,243.01,937219000,23030.46875,261.5986725,eth
11/07/2017,2966189291,450430,19712300000,211.53,1440950000,22656.875,287.2903194,eth
12/07/2017,2741844048,422878,18377600000,197.15,1241190000,22602.34375,330.3342288,eth
13/07/2017,5304153623,407534,21613900000,231.81,828489000,22610.3125,327.4218799,eth
14/07/2017,5366242833,377407,19541300000,209.53,749382000,22561.875,275.8806088,eth
15/07/2017,5025319953,352616,18630200000,199.71,810452000,23062.34375,288.0406269,eth
16/07/2017,4568183761,391933,15823100000,169.57,1516890000,22922.1875,276.7313205,eth
17/07/2017,3791745461,401003,14932700000,159.99,1669500000,22345.78125,281.5090484,eth
18/07/2017,5375296738,409161,18207400000,195.03,2709260000,22804.6875,423.6779429,eth
19/07/2017,5868689957,399573,21939300000,234.94,2328790000,23239.21875,324.8387505,eth
20/07/2017,4396572432,373649,19187800000,205.42,2225000000,23215.9375,256.13319,eth
21/07/2017,4864033488,347325,21121100000,226.06,1006130000,22762.1875,309.6415566,eth
22/07/2017,1083515089,300837,20360100000,217.86,618260000,23289.21875,224.8256033,eth
23/07/2017,1676938439,382872,21418300000,229.12,649615000,23348.90625,288.4939977,eth
24/07/2017,4889156211,394706,21158500000,226.28,431691000,22957.03125,309.4402751,eth
25/07/2017,5291442942,356195,20985200000,224.37,1095760000,23482.03125,355.4861377,eth
26/07/2017,3991629923,317219,19373400000,207.09,717692000,23302.5,294.3839206,eth
27/07/2017,4408021299,307538,19169800000,204.86,393283000,23218.28125,263.9442453,eth
28/07/2017,5145610856,335031,19125100000,204.32,562571000,23294.53125,281.9822899,eth
29/07/2017,4355985847,282612,18101800000,193.34,824355000,23459.375,204.1749346,eth
30/07/2017,3006725431,299612,19360900000,206.74,596234000,23569.53125,208.0367153,eth
31/07/2017,1807949833,352997,18492000000,197.41,569414000,22731.71875,231.2010839,eth
1/08/2017,2107973519,350600,19179100000,204.69,1585330000,20475.46875,263.5994019,eth
2/08/2017,2151422273,371975,21275200000,227.01,632606000,20257.8125,236.9954219,eth
3/08/2017,1795175475,391138,20640100000,220.18,557217000,19923.90625,236.5028087,eth
4/08/2017,1850695617,399648,21125600000,225.31,539783000,20245.625,220.0283579,eth
5/08/2017,2122004204,413322,20900000000,222.85,1333000000,20212.1875,236.0767088,eth
6/08/2017,2347160458,411736,24053500000,256.42,1482980000,20205.625,244.9784373,eth
7/08/2017,2684613829,448212,24511000000,261.24,935727000,20516.5625,323.3490865,eth
8/08/2017,3097680461,486248,25254600000,269.1,1502410000,20512.8125,339.0838202,eth
9/08/2017,3455587723,503481,27938700000,297.63,2638580000,20612.5,268.527475,eth
10/08/2017,7041422353,517329,27882200000,296.96,1076820000,20198.125,313.1476575,eth
11/08/2017,13882780053,549003,27657000000,294.5,953576000,20580.15625,354.1621044,eth
12/08/2017,8657911791,530077,28998700000,308.71,1111650000,20618.4375,344.9860955,eth
13/08/2017,9599978181,565378,29161100000,310.37,1369370000,20699.6875,304.6405826,eth
14/08/2017,7394050400,645845,28008700000,298.03,864391000,20718.75,345.515738,eth
15/08/2017,5985714057,814721,28195800000,299.95,1051800000,20721.25,383.7452491,eth
16/08/2017,4675624237,684742,27249700000,289.82,967643000,20898.28125,1168.463266,eth
17/08/2017,4831553914,647077,28477500000,302.81,909494000,20791.09375,690.5466421,eth
18/08/2017,4931578179,672348,28380200000,301.7,936160000,20743.59375,1018.695225,eth
19/08/2017,3627643762,605002,27867900000,296.18,860202000,21114.375,471.9183433,eth
20/08/2017,3111044569,508308,27918100000,296.64,571947000,20833.125,293.1477911,eth
21/08/2017,3913017207,588153,28285500000,300.48,2448970000,21227.65625,329.8688243,eth
22/08/2017,3810143705,534535,30229900000,321.06,1336400000,20988.90625,325.3501223,eth
23/08/2017,4223415466,563162,29691900000,315.27,811990000,21141.25,315.8813612,eth
24/08/2017,3924316551,521887,29904600000,317.45,697665000,20984.21875,322.8598952,eth
25/08/2017,3552382283,495900,30727900000,326.11,760329000,17812.03125,310.1367595,eth
26/08/2017,1889888073,461123,31288300000,331.99,514181000,17537.03125,297.916683,eth
27/08/2017,6697437561,481083,31517500000,334.36,633370000,17612.34375,275.3354401,eth
28/08/2017,10043892041,560756,33002700000,350.04,854319000,17277.34375,323.1205493,eth
29/08/2017,7539151328,602220,32813200000,347.96,1220030000,17759.53125,516.1706156,eth
30/08/2017,13396788174,601867,34848400000,369.47,1333320000,17706.40625,433.3801113,eth
31/08/2017,6521652201,572744,35701500000,378.44,706254000,17419.21875,737.5526008,eth
1/09/2017,6144827891,601810,36182900000,383.47,874222000,17653.125,515.416187,eth
2/09/2017,5536633734,524814,36601200000,387.82,1483600000,17750,613.6621159,eth
3/09/2017,3864042743,474735,33059800000,350.23,986266000,17732.65625,296.6845437,eth
4/09/2017,6006271394,659723,32774000000,347.13,1801690000,17685.46875,487.7674961,eth
5/09/2017,4900477491,644690,28100000000,297.57,1551050000,17846.875,615.8090011,eth
6/09/2017,5315635710,685270,29639100000,313.8,1058830000,17603.90625,770.2774186,eth
7/09/2017,3937901505,660758,31507500000,333.52,718624000,17790.15625,734.2395843,eth
8/09/2017,4515354221,698014,31147200000,329.64,1098780000,18011.5625,758.749007,eth
9/09/2017,6069110905,584567,27990500000,296.17,528621000,17853.90625,441.0351204,eth
10/09/2017,5109759920,496832,27797200000,294.06,698326000,17915.625,413.2975693,eth
11/09/2017,4465225629,545781,27394400000,289.75,571307000,17798.59375,393.332823,eth
12/09/2017,4634423671,594680,27861800000,294.63,753144000,18066.25,519.9774662,eth
13/09/2017,3001242533,536275,27535700000,291.12,921692000,17728.90625,463.0586576,eth
14/09/2017,4323615835,558357,26166100000,276.59,1184590000,18046.5625,408.7683296,eth
15/09/2017,4080945835,696814,20364900000,215.22,1935700000,18138.28125,636.9715368,eth
16/09/2017,2629586889,558585,23742600000,250.87,711737000,18096.71875,660.8595493,eth
17/09/2017,3001870120,437778,23272500000,245.85,427452000,18192.65625,371.1830681,eth
18/09/2017,4785146550,567416,23881200000,252.23,1127750000,17836.875,403.163138,eth
19/09/2017,4460410367,498316,27809300000,293.66,646909000,18189.21875,385.0734234,eth
20/09/2017,2812507991,502172,26712400000,282.01,421404000,18046.40625,656.8346404,eth
21/09/2017,2740826682,494128,26836000000,283.26,601266000,18269.53125,325.903199,eth
22/09/2017,2236727274,437571,24458400000,258.11,430081000,15034.21875,306.1125194,eth
23/09/2017,2062666201,401938,25077100000,264.6,450934000,14443.28125,315.5243386,eth
24/09/2017,1947858280,398649,27129900000,286.21,571411000,14720.15625,440.0896943,eth
25/09/2017,2523933576,439255,26755500000,282.22,483161000,14207.5,383.1482721,eth
26/09/2017,2713742545,445627,27720000000,292.35,345801000,14501.875,385.7751789,eth
27/09/2017,2720628106,461961,27219400000,287.02,550244000,14555.46875,422.7103634,eth
28/09/2017,3050059575,480369,29068700000,306.47,501894000,14308.59375,370.1604724,eth
29/09/2017,2525881522,473601,28375900000,299.12,541375000,14173.75,330.886158,eth
30/09/2017,1919397326,451352,27655200000,291.48,332439000,14229.53125,371.9574814,eth
1/10/2017,1429555715,445259,28615200000,301.55,306185000,14342.65625,358.6133294,eth
2/10/2017,2248921591,459314,28708500000,302.48,339443000,14244.84375,356.9305788,eth
3/10/2017,6819304061,498380,28238500000,297.48,321680000,14344.6875,381.2463957,eth
4/10/2017,4477045219,470983,27794100000,292.75,257906000,14465.3125,385.3871522,eth
5/10/2017,2825885451,451505,27800400000,292.77,253747000,14759.53125,418.9830779,eth
6/10/2017,2843603023,482833,28031100000,295.15,318664000,14271.5625,437.2553311,eth
7/10/2017,2365679044,454939,29340400000,308.89,342205000,14270.78125,316.2763451,eth
8/10/2017,2735537412,478010,29550900000,311.06,293167000,14427.03125,357.3478003,eth
9/10/2017,3316023899,481422,29328300000,308.67,559467000,14441.875,379.8447617,eth
10/10/2017,3370432571,499114,28281400000,297.6,359706000,14611.25,417.7934975,eth
11/10/2017,3046594246,484898,28626300000,301.18,264146000,14611.71875,938.4151008,eth
12/10/2017,3429365653,528554,28851200000,303.5,527557000,14530.9375,421.9570344,eth
13/10/2017,4462594976,557443,28911100000,304.08,1304360000,14493.4375,474.9040483,eth
14/10/2017,3534021736,503032,32222400000,338.85,516562000,14470.3125,398.0496139,eth
15/10/2017,3286553232,478898,32292100000,339.53,635407000,14662.65625,386.38893,eth
16/10/2017,2608276200,637365,32029200000,336.71,692885000,15015.5625,337.1164751,eth
17/10/2017,3932266736,720550,31727700000,333.48,509924000,18231,322.8472441,eth
18/10/2017,4775131749,679972,30160500000,316.94,606114000,18732.28125,299.3709448,eth
19/10/2017,3998651413,707101,29937900000,314.54,349830000,18792.28125,283.9296249,eth
20/10/2017,3618299532,775704,29326300000,308.05,396673000,18782.25,491.6724184,eth
21/10/2017,3263590352,619830,28906600000,303.57,408014000,18745.59375,230.0980114,eth
22/10/2017,2856521176,609271,28624800000,300.55,327387000,18901.875,196.1348006,eth
23/10/2017,3920116193,708489,28111400000,295.1,482336000,18830.90625,269.725566,eth
24/10/2017,3819438744,815572,27357500000,287.12,684281000,18816.46875,357.0951441,eth
25/10/2017,3159565983,697726,28442000000,298.44,325040000,18596.71875,290.6658815,eth
26/10/2017,2989151319,673986,28408400000,298.02,270273000,18540.65625,275.041131,eth
27/10/2017,3150404906,662606,28270100000,296.51,257169000,18758.25,297.4555437,eth
28/10/2017,3840266541,639828,28410400000,297.92,264424000,18789.375,241.1676281,eth
29/10/2017,3492049834,645592,28270200000,296.38,551752000,18651.1875,242.5466925,eth
30/10/2017,3394946896,709715,29077600000,304.78,331442000,18291.46875,295.6101972,eth
31/10/2017,3642610807,749164,29331500000,307.38,369583000,18897.5625,330.6040312,eth
1/11/2017,4402209077,730764,29183600000,305.76,553864000,18498.46875,370.4656949,eth
2/11/2017,4763989883,743808,27754200000,290.73,904901000,18506.53125,373.8648318,eth
3/11/2017,3724798216,669358,27547400000,288.5,646340000,18690.9375,278.6957341,eth
4/11/2017,2656777733,583801,29175300000,305.48,416479000,18652.3125,212.0775251,eth
5/11/2017,2457925717,588534,28661500000,300.04,337658000,18964.96875,199.7490406,eth
6/11/2017,2994578756,703402,28322700000,296.43,579359000,18663.375,268.7983039,eth
7/11/2017,2545684326,648796,28533300000,298.57,540766000,18704.15625,315.0444979,eth
8/11/2017,3598303210,729626,28128700000,294.27,967956000,18770.15625,379.9288537,eth
9/11/2017,5882499954,802271,29509000000,308.64,893250000,18654.84375,324.9137747,eth
10/11/2017,4533883360,745294,30665200000,320.67,885986000,18965.34375,291.6887389,eth
11/11/2017,3932036836,637545,28559400000,298.59,842301000,18865.40625,232.9537621,eth
12/11/2017,5724273863,692919,30106200000,314.69,1613480000,18793.59375,297.7995624,eth
13/11/2017,3666487969,695818,29379000000,307.02,1041890000,18744.5625,309.3854351,eth
14/11/2017,3684566856,724879,30317300000,316.76,1069680000,18433.40625,335.9795272,eth
15/11/2017,5820319297,819623,32353200000,337.96,722666000,18782.4375,412.6625504,eth
16/11/2017,5279416072,782916,31927300000,333.44,797254000,18532.40625,353.5070828,eth
17/11/2017,5261876691,815425,31620300000,330.17,621733000,18770.625,373.4867643,eth
18/11/2017,4363959988,681599,31800700000,331.98,649639000,18712.3125,255.6096205,eth
19/11/2017,4569260114,686554,33284900000,347.4,1181530000,18863.15625,282.2871076,eth
20/11/2017,6269400340,782585,33933400000,354.09,807027000,18602.71875,371.5081441,eth
21/11/2017,6222179306,742872,35220200000,367.44,949912000,18597,363.8857553,eth
22/11/2017,6187982459,768914,34544000000,360.31,800819000,18796.3125,365.4892339,eth
23/11/2017,6513386520,783395,36577300000,381.44,1845680000,18641.15625,363.134861,eth
24/11/2017,5979993874,804707,39564300000,412.5,2292830000,18770.25,312.0030804,eth
25/11/2017,8016708848,818059,45633400000,475.68,1422080000,18671.4375,289.4549522,eth
26/11/2017,7473572372,828013,44712100000,465.97,1197780000,18581.4375,355.1085678,eth
27/11/2017,9675728001,926711,45255000000,471.53,1396480000,18337.875,369.1471538,eth
28/11/2017,11915779528,1000276,46127200000,480.52,1346500000,18362.625,423.2037431,eth
29/11/2017,13459539646,990137,45442100000,473.28,2675940000,18408.65625,444.2834575,eth
30/11/2017,11410753454,958902,41411900000,431.21,1903040000,18531.75,423.1527423,eth
1/12/2017,9725050125,927331,42765000000,445.21,1247880000,18463.6875,416.0732981,eth
2/12/2017,10661112935,909899,44853300000,466.85,943650000,18239.4375,344.5045965,eth
3/12/2017,9973575892,1027441,44560500000,463.7,990557000,18175.40625,407.152401,eth
4/12/2017,9819332370,1052242,44795700000,466.05,1005550000,17147.34375,804.106265,eth
5/12/2017,4901911006,1032815,45212800000,470.29,1216720000,16916.8125,1183.244509,eth
6/12/2017,6861199846,1121267,44483100000,462.6,1998260000,16587.84375,1540.650625,eth
7/12/2017,5014539156,1015206,41007600000,426.37,2129570000,17535.375,2239.289048,eth
8/12/2017,4186246333,1172793,41845800000,434.99,2336380000,17529.09375,2315.319813,eth
9/12/2017,3229381033,1100424,44005600000,457.34,2003850000,17563.125,2126.409908,eth
10/12/2017,3212387869,1151603,45501400000,472.79,1404180000,17463.5625,1918.268035,eth
11/12/2017,3029420791,1282978,42389300000,440.36,1771440000,17367.75,1531.823684,eth
12/12/2017,7379303372,1318300,50286400000,522.29,5179830000,17280.28125,1559.061195,eth
13/12/2017,7121890999,1137119,62105600000,644.91,4524540000,18906.09375,1445.2853,eth
14/12/2017,8546375984,942559,67482900000,700.59,3821580000,20787.65625,1714.108153,eth
15/12/2017,7038718838,904346,67090900000,696.38,2758710000,20829.84375,1455.136989,eth
16/12/2017,5698556827,899857,66124200000,686.19,2165690000,20382.375,1468.251251,eth
17/12/2017,5619825553,876574,67106400000,696.24,2147390000,20346.9375,1172.634386,eth
18/12/2017,6265539681,984021,69578400000,721.73,3249230000,20561.71875,1161.928902,eth
19/12/2017,8953367689,1092234,76552200000,793.9,4096550000,20631.375,1487.482223,eth
20/12/2017,10787319533,986104,79810600000,827.52,3969940000,20631.375,1731.489837,eth
21/12/2017,10869093025,1072665,79125300000,820.24,3569060000,20414.8125,1760.206791,eth
22/12/2017,11834908291,1103523,79374400000,822.64,4977710000,20571.28125,1640.148074,eth
23/12/2017,6485777934,918881,65752100000,681.32,2480340000,20835.28125,1207.05967,eth
24/12/2017,5365151225,758234,69671200000,721.77,2300550000,20504.15625,1024.10605,eth
25/12/2017,4380048429,752361,67475100000,698.87,2491760000,20446.875,756.7676749,eth
26/12/2017,6763153532,813510,73717800000,763.37,2201160000,20383.6875,743.0628659,eth
27/12/2017,7865086383,912752,74854100000,774.97,2100030000,20533.125,826.1818048,eth
28/12/2017,9632919662,949503,73637100000,762.21,2389150000,20434.125,832.9628957,eth
29/12/2017,10883827032,1090191,71544300000,740.39,2648970000,20461.21875,1007.437081,eth
30/12/2017,12309976248,1136659,72856900000,753.82,3187780000,20547.46875,972.7447595,eth
31/12/2017,6448929794,946981,68850800000,712.21,2554270000,20454.75,871.2215219,eth
1/01/2018,6237383004,908945,73075800000,755.76,2595760000,20623.96875,768.4409065,eth
2/01/2018,10807957387,1153936,74695700000,772.35,5783350000,20561.0625,1053.030166,eth
3/01/2018,12393184008,1238030,85703500000,886,5093160000,20599.21875,1240.294973,eth
4/01/2018,19471098885,1349890,93049400000,961.71,6502860000,20963.25,1483.652749,eth
5/01/2018,18083099228,1271577,94423900000,975.75,6683150000,20917.5,3180.85648,eth
6/01/2018,15341970466,1226417,96326500000,995.15,4662220000,20948.90625,3641.860338,eth
7/01/2018,12825937015,1152722,1.01E+11,1043.01,5569880000,21180.1875,2910.38204,eth
8/01/2018,17551600313,1215473,1.12E+11,1158.26,8450970000,20603.4375,2944.30486,eth
9/01/2018,18481672680,1256240,1.11E+11,1146,7965460000,20735.8125,3091.626897,eth
10/01/2018,22594117878,1177685,1.26E+11,1300.34,9214950000,21081.9375,3696.646402,eth
11/01/2018,20036882281,1173965,1.23E+11,1268.09,7235900000,21031.40625,3132.478755,eth
12/01/2018,18643231121,1167569,1.19E+11,1212.22,7867300000,21001.04555,2898.478755,eth
